a_1;i_1;a_2;i_2;a_3;i_3;a_4;i_4;a_5;i_5;a_6;i_6;a_7;i_7;a_8;i_8;a_9;i_9;a_10;i_10;a_11;i_11
;;10.838;0;;;8.622;0.1;6.37;10.6;7.191;7.7;7.243;7.9;9.46;0.1;9.076;0.1;;;8.657;0.2
;;10.838;0;;;8.639;0.1;6.37;10.6;7.191;7.6;7.243;7.8;9.46;0;9.076;0.1;;;8.674;0.2
;;10.856;0;;;8.639;0;6.37;10.6;7.208;7.4;7.243;7.7;9.46;0.1;9.093;0.1;;;8.674;0.2
;;10.856;0;;;8.639;0.1;6.37;10.7;7.208;7.3;7.243;7.6;9.46;0.1;9.093;0.1;;;8.674;0.2
;;10.873;0;;;8.657;0.1;6.37;10.6;7.208;7.1;7.261;7.5;9.46;0;9.093;0.1;;;8.674;0.2
;;10.873;0;;;8.657;0.1;6.37;10.7;7.226;7;7.261;7.4;9.46;0;9.111;0.1;;;8.692;0.2
;;10.891;0;;;8.674;0.1;6.37;10.7;7.226;6.8;7.261;7.4;9.46;0.1;9.111;0.1;;;8.692;0.2
;;10.908;0;;;8.674;0.1;6.37;10.7;7.243;6.8;7.261;7.4;9.477;0.1;9.111;0.1;;;8.692;0.2
;;10.908;0;;;8.692;0.1;6.37;10.7;7.243;6.6;7.261;7.2;9.477;0.1;9.128;0;;;8.692;0.2
;;10.926;0;;;8.692;0;6.37;10.7;7.243;6.5;7.261;7.2;9.477;0.1;9.128;0.1;;;8.692;0.2
;;10.926;0;;;8.692;0;6.37;10.8;7.261;6.3;7.278;7.1;9.477;0;9.146;0.1;;;8.709;0.2
;;10.943;0;;;8.709;0.1;6.37;10.8;7.261;6.3;7.278;7;9.477;0.1;9.146;0.1;;;8.709;0.2
;;10.943;0;;;8.709;0.1;6.37;10.8;7.261;6.2;7.278;7;9.495;0.1;9.163;0;;;8.709;0.2
;;10.961;0;;;8.727;0;6.37;10.8;7.261;6.1;7.278;7;9.495;0.1;9.163;0.1;;;8.709;0.2
;;10.961;0;;;8.727;0.1;6.37;10.9;7.278;6;7.278;6.9;9.495;0;9.18;0;;;8.709;0.2
;;10.978;0;;;8.727;0.1;6.37;10.8;7.278;5.9;7.278;6.8;9.495;0.1;9.18;0.1;;;8.709;0.2
;;10.978;0;;;8.744;0;6.37;10.9;7.278;5.8;7.278;6.8;9.495;0.1;9.18;0.1;;;8.727;0.2
;;10.996;0;;;8.744;0;6.388;10.9;7.278;5.8;7.295;6.7;9.512;0;9.198;0.1;;;8.727;0.2
;;10.996;0;;;8.762;0;6.388;10.9;7.295;5.7;7.295;6.6;9.512;0.1;9.198;0.1;;;8.727;0.2
;;11.013;0;;;8.762;0.1;6.388;10.9;7.295;5.6;7.295;6.6;9.512;0;9.215;0;;;8.727;0.2
;;11.013;0;;;8.779;0.1;6.388;10.9;7.295;5.5;7.295;6.5;9.512;0;9.215;0.1;;;8.727;0.2
;;11.013;0;;;8.779;0;6.388;10.9;7.295;5.5;7.295;6.5;9.529;0.1;9.233;0.1;;;8.744;0.2
;;11.03;0;;;8.779;0;6.388;11;7.313;5.3;7.295;6.4;9.529;0.1;9.233;0.1;;;8.744;0.2
;;11.03;0;;;8.796;0.1;6.388;11;7.313;5.2;7.295;6.3;9.529;0.1;9.25;0.1;;;8.744;0.2
;;11.03;0;;;8.796;0.1;6.388;10.9;7.313;5.1;7.295;6.3;9.529;0;9.25;0;;;8.744;0.2
;;11.048;0;;;8.814;0;6.388;11;7.313;5.1;7.313;6.3;9.547;0.1;9.25;0.1;;;8.744;0.2
;;11.048;0;;;8.814;0;6.388;11.1;7.33;5;7.313;6.2;9.547;0.1;9.268;0.1;;;8.762;0.1
;;11.048;0;;;8.831;0.1;6.388;11;7.33;4.9;7.313;6.2;9.547;0.1;9.268;0.1;;;8.762;0.2
;;11.048;0;;;8.831;0;6.388;11.1;7.33;4.8;7.313;6.1;9.564;0;9.268;0.1;;;8.762;0.2
;;11.065;0;;;8.849;0.1;6.388;11.1;7.33;4.8;7.313;6.1;9.564;0;9.268;0;;;8.762;0.2
;;11.065;0;;;8.849;0;6.388;11.1;7.33;4.7;7.313;6.1;9.564;0.1;9.285;0;;;8.762;0.2
;;11.065;0;;;8.866;0.1;6.388;11.1;7.33;4.7;7.33;6;9.564;0.1;9.285;0.1;;;8.779;0.2
;;11.065;0;;;8.866;0.1;6.388;11.2;7.348;4.5;7.33;5.9;9.582;0.1;9.303;0.1;;;8.779;0.2
;;11.083;0;;;8.866;0.1;6.405;11.2;7.348;4.6;7.33;5.9;9.582;0.1;9.303;0.1;;;8.779;0.2
;;11.083;0;;;8.884;0;6.405;11.1;7.348;4.4;7.33;5.8;9.582;0.1;9.303;0.1;;;8.779;0.2
;;11.083;0;;;8.884;0;6.405;11.2;7.348;4.4;7.33;5.7;9.599;0.1;9.32;0.1;;;8.779;0.1
;;11.083;0;;;8.901;0.1;6.405;11.2;7.348;4.3;7.33;5.7;9.599;0.1;9.32;0;;;8.779;0.2
;;11.083;0;;;8.901;0.1;6.405;11.2;7.365;4.3;7.33;5.7;9.617;0.1;9.338;0;;;8.796;0.1
;;11.1;0;;;8.901;0.1;6.405;11.2;7.365;4.1;7.33;5.5;9.617;0.1;9.338;0.1;;;8.796;0.1
;;11.1;0;;;8.901;0;6.405;11.3;7.365;4.1;7.348;5.5;9.634;0;9.338;0.1;;;8.796;0.2
;;11.1;0;;;8.919;0;6.405;11.3;7.383;3.9;7.348;5.5;9.634;0.1;9.355;0.1;;;8.796;0.1
;;11.1;0;;;8.919;0;6.405;11.3;7.383;3.9;7.348;5.5;9.652;0.1;9.355;0.1;;;8.796;0.1
;;11.118;0;;;8.919;0;6.405;11.2;7.383;3.8;7.348;5.4;9.652;0.1;9.372;0.1;;;8.796;0.1
;;11.118;0;;;8.936;0;6.405;11.2;7.383;3.7;7.348;5.4;9.669;0;9.372;0.1;;;8.814;0.1
;;11.118;0;;;8.936;0;6.405;11.3;7.4;3.6;7.348;5.3;9.669;0;9.372;0;;;8.814;0.1
;;11.135;0;;;8.936;0.1;6.405;11.3;7.4;3.5;7.348;5.3;9.687;0.1;9.39;0;;;8.814;0.1
;;11.135;0;;;8.954;0.1;6.405;11.3;7.4;3.4;7.348;5.2;9.704;0.1;9.39;0.1;;;8.814;0.1
;;11.153;0;;;8.954;0.1;6.405;11.3;7.418;3.4;7.365;5.1;9.704;0;9.407;0.1;;;8.814;0.2
;;11.153;0;;;8.954;0;6.405;11.3;7.418;3.2;7.365;5.1;9.721;0.1;9.407;0.1;;;8.814;0.2
;;11.153;0;;;8.971;0;6.405;11.3;7.418;3.2;7.365;5;9.739;0.1;9.425;0.1;;;8.831;0.2
;;11.17;0;;;8.971;0;6.405;11.3;7.418;3.1;7.365;5;9.739;0.1;9.425;0.1;;;8.831;0.1
;;11.17;0;;;8.988;0;6.405;11.3;7.435;3.1;7.365;4.9;9.756;0;9.425;0.1;;;8.831;0.2
;;11.17;0;;;8.988;0;6.405;11.3;7.435;2.9;7.383;4.8;9.774;0.1;9.425;0;;;8.831;0.2
;;11.188;0;;;8.988;0.1;6.405;11.4;7.435;2.9;7.383;4.7;9.791;0.1;9.442;0.1;;;8.831;0.2
;;11.188;0;;;8.988;0;6.405;11.3;7.435;2.8;7.383;4.7;9.809;0.1;9.442;0.1;;;8.831;0.2
;;11.188;0;;;9.006;0.1;6.405;11.4;7.453;2.7;7.383;4.5;9.826;0;9.442;0.1;;;8.849;0.2
;;11.188;0;;;9.006;0.1;6.405;11.4;7.453;2.6;7.383;4.5;9.844;0;9.442;0.1;;;8.849;0.2
;;11.188;0;;;9.006;0;6.405;11.4;7.453;2.6;7.4;4.4;9.861;0.1;9.46;0.1;;;8.849;0.2
;;11.188;0;;;9.023;0;6.405;11.4;7.453;2.5;7.4;4.4;9.879;0.1;9.46;0.1;;;8.849;0.2
;;11.188;0;;;9.023;0;6.423;11.4;7.47;2.5;7.4;4.2;9.896;0;9.46;0;;;8.849;0.2
;;11.188;0;;;9.023;0;6.423;11.4;7.47;2.4;7.4;4.2;9.913;0.1;9.46;0;;;8.849;0.2
;;11.17;0;;;9.023;0.1;6.423;11.4;7.47;2.4;7.418;4.1;9.931;0.1;9.46;0;;;8.866;0.2
;;11.17;0;;;9.023;0;6.423;11.5;7.47;2.3;7.418;4;9.948;0.1;9.46;0;;;8.866;0.2
;;11.17;0;;;9.041;0.1;6.423;11.5;7.47;2.3;7.418;3.9;9.966;0;9.477;0.1;;;8.866;0.1
;;11.17;0;;;9.041;0;6.423;11.4;7.487;2.2;7.418;3.8;9.983;0.1;9.477;0;;;8.866;0.1
;;11.17;0;;;9.041;0;6.423;11.5;7.487;2.3;7.418;3.7;9.983;0;9.477;0.1;;;8.866;0.1
;;11.17;0;;;9.041;0;6.423;11.5;7.487;2.1;7.435;3.8;10.001;0.1;9.477;0.1;;;8.866;0.2
;;11.17;0;;;9.058;0.1;6.423;11.5;7.487;2.1;7.435;3.6;10.018;0;9.477;0;;;8.884;0.2
;;11.17;0;;;9.058;0;6.423;11.6;7.487;2.1;7.435;3.6;10.018;0.1;9.477;0;;;8.884;0.2
;;11.17;0;;;9.058;0;6.423;11.6;7.487;2.1;7.435;3.6;10.036;0;9.477;0.1;;;8.884;0.2
;;11.17;0;;;9.058;0;6.423;11.6;7.505;2.1;7.435;3.6;10.036;0;9.495;0.1;;;8.884;0.2
;;11.17;0;;;9.058;0.1;6.423;11.5;7.505;2;7.435;3.5;10.053;0.1;9.495;0.1;;;8.884;0.2
;;11.17;0;;;9.076;0;6.423;11.7;7.505;2;7.435;3.5;10.053;0.1;9.495;0.1;;;8.901;0.2
;;11.17;0;;;9.076;0;6.423;11.7;7.505;2;7.453;3.4;10.071;0.1;9.495;0.1;;;8.901;0.2
;;11.17;0;;;9.076;0;6.423;11.7;7.505;1.9;7.453;3.4;10.071;0;9.495;0;;;8.901;0.2
;;11.17;0;;;9.093;0.1;6.44;11.7;7.522;1.9;7.453;3.3;10.088;0.1;9.512;0;;;8.919;0.2
;;11.17;0;;;9.093;0.1;6.44;11.7;7.522;1.8;7.453;3.3;10.088;0;9.512;0.1;;;8.919;0.2
;;11.17;0;;;9.093;0;6.44;11.7;7.522;1.8;7.453;3.3;10.105;0;9.512;0.1;;;8.919;0.2
;;11.17;0;;;9.093;0;6.44;11.8;7.522;1.7;7.453;3.2;10.105;0.1;9.512;0.1;;;8.919;0.2
;;11.17;0;;;9.111;0.1;6.44;11.8;7.54;1.7;7.453;3.1;10.123;0.1;9.512;0.1;;;8.936;0.2
;;11.17;0;;;9.111;0.1;6.44;11.8;7.54;1.6;7.47;3.1;10.123;0;9.529;0;;;8.936;0.1
;;11.17;0;;;9.111;0;6.44;11.8;7.54;1.6;7.47;3;10.14;0;9.529;0.1;;;8.936;0.2
;;11.17;0;;;9.128;0.1;6.44;11.8;7.54;1.5;7.47;2.9;10.14;0.1;9.529;0.1;;;8.936;0.2
;;11.17;0;;;9.128;0;6.44;11.9;7.557;1.5;7.47;2.9;10.158;0.1;9.547;0.1;;;8.954;0.2
;;11.17;0;;;9.128;0;6.44;11.9;7.557;1.4;7.487;2.8;10.158;0;9.547;0.1;;;8.954;0.2
;;11.17;0;;;9.128;0;6.44;11.8;7.557;1.4;7.487;2.8;10.158;0.1;9.547;0;;;8.954;0.2
;;11.17;0;;;9.146;0.1;6.44;11.9;7.557;1.4;7.487;2.7;10.175;0.1;9.564;0.1;;;8.971;0.2
;;11.17;0;;;9.146;0.1;6.44;11.9;7.575;1.3;7.487;2.7;10.175;0.1;9.564;0.1;;;8.971;0.2
;;11.17;0;;;9.163;0;6.44;11.9;7.575;1.3;7.487;2.6;10.175;0;9.564;0.1;;;8.971;0.2
;;11.17;0;;;9.163;0;6.44;11.9;7.575;1.2;7.487;2.6;10.193;0.1;9.582;0.1;;;8.988;0.1
;;11.17;0;;;9.163;0;6.44;12;7.592;1.2;7.505;2.5;10.193;0.1;9.582;0;;;8.988;0.2
;;11.17;0;;;9.18;0;6.44;11.9;7.592;1.1;7.505;2.5;10.193;0;9.599;0;;;9.006;0.1
;;11.17;0;;;9.18;0;6.44;12;7.61;1;7.505;2.5;10.21;0.1;9.599;0;;;9.006;0.2
;;11.17;0;;;9.198;0.1;6.458;12;7.61;1;7.505;2.4;10.21;0.1;9.599;0;;;9.006;0.2
;;11.17;0;;;9.198;0;6.458;12;7.61;0.9;7.505;2.4;10.21;0;9.617;0.1;;;9.023;0.2
;;11.17;0;;;9.215;0;6.458;12;7.627;0.9;7.505;2.3;10.228;0.1;9.617;0.1;;;9.041;0.2
;;11.17;0;;;9.215;0;6.458;12;7.627;0.8;7.522;2.3;10.228;0;9.634;0.1;;;9.041;0.2
;;11.17;0;;;9.215;0.1;6.458;12.1;7.645;0.8;7.522;2.3;10.228;0.1;9.652;0.1;;;9.058;0.2
;;11.17;0;;;9.233;0;6.458;12.1;7.645;0.7;7.522;2.2;10.245;0;9.652;0;;;9.058;0.2
;;11.17;0;;;9.233;0;6.458;12.1;7.645;0.8;7.522;2.2;10.245;0.1;9.652;0.1;;;9.076;0.2
;;11.17;0;;;9.233;0;6.458;12.1;7.662;0.6;7.522;2.1;10.263;0.1;9.669;0;;;9.076;0.1
;;11.17;0;;;9.25;0.1;6.458;12.1;7.662;0.7;7.522;2.1;10.263;0;9.669;0.1;;;9.093;0.2
;;11.17;0;;;9.25;0;6.458;12.2;7.662;0.6;7.54;2.1;10.263;0;9.687;0.1;;;9.093;0.2
;;11.17;0;;;9.25;0;6.458;12.2;7.679;0.6;7.54;2.1;10.28;0.1;9.704;0.1;;;9.093;0.2
;;11.17;0;;;9.268;0.1;6.458;12.2;7.679;0.6;7.54;2.1;10.28;0.1;9.704;0;;;9.111;0.2
;;11.17;0;;;9.268;0.1;6.458;12.2;7.679;0.6;7.54;2;10.28;0;9.721;0;;;9.111;0.2
;;11.17;0;;;9.268;0;6.458;12.3;7.697;0.5;7.54;2;10.297;0;9.721;0;;;9.128;0.2
;;11.17;0;;;9.268;0;6.458;12.3;7.697;0.5;7.54;2;10.297;0.1;9.721;0;;;9.128;0.1
;;11.17;0;;;9.285;0;6.475;12.4;7.697;0.5;7.557;1.9;10.297;0;9.739;0.1;;;9.128;0.1
;;11.17;0;;;9.285;0.1;6.475;12.4;7.714;0.4;7.557;1.9;10.315;0.1;9.756;0;;;9.146;0.1
;;11.17;0;;;9.285;0;6.475;12.4;7.714;0.5;7.557;1.9;10.315;0.1;9.756;0;;;9.163;0.1
;;11.17;0;;;9.303;0;6.475;12.5;7.714;0.4;7.557;1.8;10.315;0;9.774;0.1;;;9.163;0.1
;;11.17;0;;;9.303;0;6.475;12.5;7.732;0.4;7.557;1.8;10.315;0;9.774;0.1;;;9.18;0.1
;;11.17;0;;;9.303;0;6.475;12.5;7.732;0.4;7.557;1.8;10.332;0.1;9.791;0.1;;;9.18;0.1
;;11.17;0;;;9.303;0;6.475;12.4;7.732;0.4;7.575;1.8;10.332;0.1;9.791;0.1;;;9.198;0.1
;;11.17;0;;;9.32;0;6.475;12.5;7.749;0.4;7.575;1.7;10.35;0;9.809;0;;;9.215;0.1
;;11.17;0;;;9.32;0;6.475;12.5;7.749;0.4;7.575;1.7;10.35;0.1;9.826;0;;;9.215;0.1
;;11.17;0;;;9.32;0;6.475;12.5;7.749;0.3;7.575;1.6;10.35;0.1;9.826;0;;;9.233;0.1
;;11.17;0;;;9.338;0;6.475;12.5;7.767;0.3;7.575;1.7;10.367;0.1;9.844;0.1;;;9.233;0.1
;;11.17;0;;;9.338;0.1;6.475;12.5;7.767;0.3;7.575;1.6;10.367;0;9.844;0.1;;;9.25;0.1
;;11.17;0;;;9.338;0;6.475;12.5;7.767;0.3;7.575;1.6;10.367;0.1;9.861;0.1;;;9.25;0.1
;;11.17;0;;;9.338;0;6.475;12.5;7.767;0.3;7.592;1.5;10.385;0;9.861;0;;;9.268;0.1
;;11.17;0;;;9.355;0;6.475;12.5;7.767;0.3;7.592;1.6;10.385;0.1;9.861;0;;;9.268;0.1
;;11.17;0;;;9.355;0;6.475;12.6;7.784;0.3;7.592;1.5;10.402;0.1;9.879;0;;;9.285;0.1
;;11.17;0;;;9.355;0.1;6.475;12.6;7.784;0.3;7.592;1.5;10.402;0;9.879;0;;;9.285;0.2
;;11.17;0;;;9.355;0;6.475;12.6;7.784;0.3;7.592;1.5;10.402;0.1;9.896;0;;;9.285;0.1
;;11.17;0;;;9.372;0.1;6.475;12.6;7.802;0.2;7.592;1.4;10.42;0.1;9.896;0.1;;;9.303;0.1
;;11.17;0;;;9.372;0.1;6.475;12.6;7.802;0.3;7.592;1.4;10.42;0;9.896;0.1;;;9.303;0.1
;;11.17;0;;;9.372;0;6.475;12.6;7.802;0.3;7.592;1.4;10.42;0.1;9.913;0;;;9.32;0.1
;;11.17;0;;;9.39;0.1;6.475;12.6;7.819;0.2;7.592;1.4;10.437;0.1;9.913;0;;;9.32;0.1
;;11.17;0;;;9.39;0.1;6.475;12.7;7.819;0.2;7.592;1.4;10.455;0.1;9.931;0;;;9.32;0.1
;;11.17;0;;;9.39;0;6.475;12.7;7.819;0.2;7.61;1.4;10.455;0;9.931;0;;;9.338;0.1
;;11.17;0;;;9.407;0;6.493;12.6;7.837;0.2;7.61;1.4;10.472;0.1;9.948;0.1;;;9.338;0.1
;;11.17;0;;;9.407;0;6.493;12.6;7.837;0.2;7.61;1.3;10.472;0.1;9.948;0.1;;;9.338;0.1
;;11.17;0;;;9.407;0;6.493;12.7;7.837;0.1;7.61;1.3;10.489;0.1;9.948;0;;;9.355;0.1
;;11.17;0;;;9.407;0.1;6.493;12.7;7.854;0.2;7.61;1.4;10.507;0;9.966;0;;;9.355;0.1
;;11.17;0;;;9.425;0;6.493;12.7;7.854;0.2;7.61;1.3;10.507;0;9.966;0;;;9.355;0.1
;;11.17;0;;;9.425;0;6.493;12.7;7.854;0.2;7.61;1.3;10.524;0.1;9.966;0;;;9.372;0.1
;;11.17;0;;;9.425;0.1;6.493;12.7;7.854;0.2;7.61;1.3;10.524;0.1;9.983;0;;;9.372;0.2
;;11.17;0;;;9.442;0;6.493;12.7;7.854;0.2;7.61;1.2;10.542;0;9.983;0;;;9.372;0.1
;;11.17;0;;;9.442;0.1;6.493;12.7;7.854;0.2;7.61;1.3;10.542;0.1;10.001;0;;;9.39;0.1
;;11.17;0;;;9.442;0;6.493;12.7;7.871;0.2;7.61;1.3;10.542;0;10.001;0.1;;;9.39;0.1
;;11.17;0;;;9.46;0;6.493;12.7;7.871;0.2;7.61;1.2;10.559;0.1;10.001;0;;;9.407;0.1
;;11.17;0;;;9.46;0;6.493;12.7;7.871;0.2;7.627;1.3;10.559;0;10.001;0;;;9.425;0.1
;;11.17;0;;;9.46;0;6.493;12.8;7.871;0.2;7.627;1.2;10.559;0.1;10.018;0;;;9.425;0.1
;;11.17;0;;;9.477;0;6.493;12.8;7.889;0.2;7.627;1.2;10.559;0.1;10.018;0;;;9.442;0.1
;;11.17;0;;;9.477;0;6.493;12.8;7.889;0.2;7.627;1.2;10.577;0;10.018;0;;;9.442;0.1
;;11.17;0;;;9.495;0.1;6.493;12.9;7.889;0.2;7.627;1.2;10.577;0;10.018;0.1;;;9.46;0.1
;;;;;;9.495;0;6.493;12.9;7.889;0.2;7.627;1.2;10.577;0.1;10.018;0;;;9.46;0.1
;;;;;;9.495;0;6.51;12.9;7.906;0.1;7.627;1.2;10.577;0;10.036;0.1;;;9.477;0.1
;;;;;;9.512;0.1;6.51;12.9;7.906;0.1;7.627;1.2;10.577;0.1;10.036;0.1;;;9.495;0.1
;;;;;;9.512;0.1;6.51;13;7.906;0.2;7.627;1.2;10.577;0;10.036;0.1;;;9.495;0.1
;;;;;;9.512;0;6.51;13;7.906;0.2;7.627;1.1;10.577;0;10.036;0.1;;;9.512;0.1
;;;;;;9.529;0;6.51;12.9;7.924;0.2;7.627;1;10.577;0;10.053;0;;;9.512;0.1
;;;;;;9.529;0;6.51;12.9;7.924;0.1;7.627;1.1;10.577;0.1;10.053;0.1;;;9.529;0.1
;;;;;;9.547;0.1;6.51;13;7.924;0.2;7.645;1;10.577;0.1;10.053;0;;;9.529;0
;;;;;;9.547;0.1;6.51;13;7.941;0.1;7.645;1;10.594;0;10.053;0;;;9.547;0.1
;;;;;;9.547;0;6.51;13;7.941;0.2;7.645;1;10.594;0;10.071;0;;;9.547;0.1
;;;;;;9.564;0;6.51;13;7.941;0.1;7.645;1;10.594;0.1;10.071;0;;;9.564;0.1
;;;;;;9.564;0;6.51;13;7.941;0.1;7.645;1;10.594;0.1;10.071;0.1;;;9.564;0.1
;;;;;;9.582;0;6.51;13.1;7.941;0.1;7.645;0.9;10.594;0;10.088;0.1;;;9.582;0.1
;;;;;;9.582;0;6.51;13.1;7.959;0.2;7.645;0.9;10.594;0;10.088;0;;;9.582;0.1
;;;;;;9.599;0;6.51;13.1;7.959;0.2;7.662;0.9;10.594;0.1;10.105;0;;;9.599;0.1
;;;;;;9.599;0;6.51;13.1;7.959;0.1;7.662;0.9;10.612;0;10.105;0;;;9.599;0.1
;;;;;;9.617;0;6.51;13.1;7.959;0.2;7.662;0.9;10.612;0;10.123;0.1;;;9.617;0.1
;;;;;;9.634;0.1;6.51;13;7.976;0.1;7.662;0.8;10.612;0;10.14;0;;;9.617;0.1
;;;;;;9.652;0;6.528;13.1;7.976;0.1;7.662;0.8;10.629;0;10.14;0.1;;;9.634;0.1
;;;;;;9.652;0;6.528;13.1;7.976;0.1;7.662;0.8;10.629;0;10.158;0;;;9.634;0.1
;;;;;;9.669;0;6.528;13.1;7.976;0.2;7.679;0.8;10.629;0;10.158;0;;;9.652;0.1
;;;;;;9.687;0;6.528;13.1;7.994;0.1;7.679;0.7;10.629;0.1;10.175;0;;;;
;;;;;;9.704;0.1;6.528;13.1;7.994;0.1;7.679;0.8;10.629;0;10.175;0;;;;
;;;;;;9.704;0;6.528;13.2;7.994;0.1;7.679;0.8;10.629;0.1;10.193;0;;;;
;;;;;;9.721;0;6.528;13.1;7.994;0.2;7.679;0.7;10.647;0.1;10.21;0;;;;
;;;;;;9.721;0;6.528;13.1;7.994;0.1;7.679;0.7;10.647;0;10.21;0.1;;;;
;;;;;;9.739;0.1;6.528;13.2;8.011;0.1;7.697;0.7;10.647;0;10.21;0;;;;
;;;;;;9.739;0.1;6.528;13.1;8.011;0.1;7.697;0.7;10.647;0.1;10.228;0;;;;
;;;;;;9.756;0;6.528;13.2;8.011;0.1;7.697;0.7;10.647;0.1;10.228;0;;;;
;;;;;;9.756;0;6.528;13.2;8.011;0.1;7.697;0.6;10.664;0;10.228;0;;;;
;;;;;;9.774;0.1;6.528;13.2;8.029;0.1;7.697;0.6;10.647;0;10.245;0;;;;
;;;;;;9.774;0;6.528;13.2;8.029;0.2;7.697;0.6;10.664;0.1;10.245;0;;;;
;;;;;;9.774;0;6.528;13.3;8.029;0.2;7.714;0.6;10.664;0.1;10.245;0;;;;
;;;;;;9.791;0;6.528;13.3;8.029;0.1;7.714;0.6;10.664;0;10.263;0;;;;
;;;;;;9.791;0;6.528;13.3;8.029;0.2;7.714;0.6;10.664;0;10.263;0.1;;;;
;;;;;;9.791;0;6.545;13.3;8.029;0;7.714;0.6;10.664;0;10.28;0;;;;
;;;;;;9.809;0;6.545;13.3;8.046;0.1;7.714;0.5;10.664;0.1;10.28;0;;;;
;;;;;;9.809;0;6.545;13.4;8.046;0.1;7.732;0.5;10.664;0;10.297;0;;;;
;;;;;;9.826;0;6.545;13.4;8.046;0.2;7.732;0.5;10.664;0.1;10.297;0;;;;
;;;;;;9.826;0;6.545;13.4;8.046;0.1;7.732;0.5;10.681;0;10.297;0;;;;
;;;;;;9.826;0;6.545;13.5;8.046;0.1;7.732;0.4;10.681;0;10.315;0.1;;;;
;;;;;;9.826;0;6.545;13.5;8.046;0.1;7.749;0.4;10.681;0;10.315;0;;;;
;;;;;;9.844;0;6.545;13.5;8.046;0.1;7.749;0.5;10.681;0;10.315;0.1;;;;
;;;;;;9.844;0.1;6.545;13.5;8.046;0.1;7.749;0.4;10.681;0.1;10.315;0;;;;
;;;;;;9.861;0;6.545;13.6;8.046;0.1;7.749;0.4;10.681;0;10.332;0;;;;
;;;;;;9.861;0;6.545;13.6;8.046;0.1;7.749;0.4;10.681;0.1;10.332;0;;;;
;;;;;;9.861;0;6.545;13.5;8.046;0.1;7.749;0.4;10.681;0;10.332;0.1;;;;
;;;;;;9.879;0.1;6.545;13.6;8.046;0.1;7.749;0.4;10.681;0.1;10.332;0;;;;
;;;;;;9.879;0;6.545;13.6;8.063;0.1;7.767;0.4;10.681;0;10.35;0;;;;
;;;;;;9.896;0.1;6.545;13.6;8.063;0.1;7.767;0.4;10.681;0.1;10.35;0;;;;
;;;;;;9.896;0;6.545;13.5;8.063;0.2;7.767;0.4;10.681;0;10.35;0;;;;
;;;;;;9.896;0;6.562;13.6;8.063;0;7.767;0.3;10.681;0.1;10.367;0;;;;
;;;;;;9.913;0;6.562;13.6;8.063;0.1;7.767;0.4;10.681;0;10.367;0;;;;
;;;;;;9.913;0;6.562;13.6;8.063;0.1;7.784;0.4;10.681;0;10.367;0;;;;
;;;;;;9.931;0;6.562;13.7;8.063;0.1;7.784;0.4;10.681;0;10.367;0;;;;
;;;;;;9.931;0;6.562;13.7;8.081;0.1;7.784;0.3;10.681;0.1;10.385;0;;;;
;;;;;;9.948;0;6.562;13.6;8.081;0.1;7.784;0.4;10.681;0.1;10.385;0;;;;
;;;;;;9.948;0;6.562;13.7;8.081;0.1;7.784;0.4;10.681;0.1;10.385;0;;;;
;;;;;;9.966;0;6.562;13.7;8.081;0.1;7.784;0.4;10.681;0.1;10.385;0;;;;
;;;;;;9.966;0;6.562;13.7;8.081;0.1;7.784;0.3;10.681;0.1;10.385;0;;;;
;;;;;;9.966;0;6.562;13.7;8.081;0;7.802;0.3;10.681;0;10.385;0;;;;
;;;;;;9.983;0;6.562;13.6;8.098;0.1;7.802;0.4;10.681;0;10.402;0;;;;
;;;;;;9.983;0;6.562;13.7;8.098;0.1;7.802;0.3;10.681;0.1;10.402;0;;;;
;;;;;;10.001;0;6.562;13.7;8.098;0.1;7.802;0.3;10.664;0;10.402;0;;;;
;;;;;;10.001;0;6.562;13.6;8.098;0;7.802;0.4;10.664;0;10.402;0;;;;
;;;;;;10.018;0;6.562;13.7;8.098;0.1;7.802;0.3;10.664;0;10.402;0;;;;
;;;;;;10.018;0;6.562;13.7;8.116;0;7.802;0.3;10.664;0;10.402;0;;;;
;;;;;;10.036;0;6.562;13.7;8.116;0.1;7.802;0.3;10.664;0.1;10.42;0;;;;
;;;;;;10.036;0.1;6.562;13.7;8.116;0.1;7.819;0.3;10.664;0.1;10.42;0;;;;
;;;;;;10.053;0;6.562;13.8;8.116;0.1;7.819;0.3;10.664;0.1;10.42;0;;;;
;;;;;;10.053;0;6.562;13.8;8.116;0.1;7.819;0.3;10.664;0;10.42;0;;;;
;;;;;;10.071;0;6.58;13.8;8.133;0.1;7.819;0.3;10.664;0;10.437;0.1;;;;
;;;;;;10.071;0;6.58;13.8;8.133;0.1;7.819;0.3;10.664;0;10.437;0;;;;
;;;;;;10.088;0;6.58;13.8;8.133;0.2;7.819;0.3;10.664;0;10.437;0;;;;
;;;;;;10.105;0;6.58;13.8;8.133;0.1;7.819;0.3;10.664;0;10.437;0;;;;
;;;;;;10.105;0;6.58;13.8;8.151;0.1;7.837;0.2;10.664;0.1;10.437;0;;;;
;;;;;;10.123;0;6.58;13.9;8.151;0.1;7.837;0.3;10.664;0.1;10.455;0;;;;
;;;;;;10.14;0;6.58;13.9;8.151;0.1;7.837;0.3;10.664;0.1;10.455;0;;;;
;;;;;;10.158;0;6.597;13.9;8.151;0.1;7.837;0.2;10.664;0;10.455;0;;;;
